transactionAmount,deviceNew,unusualLocation,failedAttempts,transactionsLastHour,accountAgeDays,fraud
78081.58,1,1,0,0,1288,1
40219.4,0,0,2,4,286,0
14865.66,0,0,0,2,1286,0
10038.9,0,1,0,1,562,0
68695.67,0,1,2,1,659,1
86834.18,0,0,1,7,1409,0
39132.71,0,0,1,5,129,1
59572.47,0,0,1,5,954,1
57945.53,0,0,0,2,1371,0
55827.03,0,0,0,2,770,0
6431.65,0,0,1,2,1332,0
20204.41,0,0,1,4,758,0
90322.41,0,0,1,3,668,0
76922.4,0,0,1,2,133,0
89292.61,0,0,0,6,345,0
49366.12,1,0,3,2,453,1
54287.54,0,0,0,1,1096,0
90057.13,0,0,0,4,498,0
15586.86,0,0,0,4,19,0
48160.48,0,0,1,0,771,0
9697.4,1,0,1,2,45,0
62483.82,1,0,0,5,285,1
84067.06,0,0,0,6,1087,0
57624.42,0,0,0,6,1075,1
44786.38,0,0,0,2,559,0
22212.81,0,1,2,3,898,1
18995.79,0,1,0,3,750,0
19413.37,0,0,2,3,1301,0
83100.83,0,0,2,1,37,0
68743.73,0,0,1,5,657,0
85495.28,1,1,0,1,1069,1
91368.64,0,0,1,1,1298,0
69081.46,1,1,1,5,764,1
97888.11,0,0,0,4,718,0
85699.89,0,0,3,1,691,0
44141.87,1,0,3,3,183,1
58648.83,0,0,0,3,724,0
15088.99,0,1,0,2,828,0
4231.58,1,0,0,4,1316,0
17493.56,0,0,0,2,1232,0
87762.61,0,0,0,3,772,0
59833.92,0,0,0,1,306,0
33437.95,0,0,0,2,482,0
82486.86,0,0,2,2,889,0
56312.38,0,0,1,3,1298,1
4947.67,0,1,0,2,430,0
8238.82,0,0,0,0,1109,0
75057.19,1,0,1,5,933,1
24011.21,0,1,1,5,1213,1
54767.86,0,1,2,2,1066,1
51223.27,0,0,1,2,25,1
10420.54,0,0,2,2,964,0
91671.68,0,0,0,1,30,1
10704.26,0,1,0,5,1057,0
91301.89,1,0,0,2,662,0
89517.82,0,0,1,1,51,0
89800.81,0,1,1,1,563,1
48131.78,1,0,2,5,581,1
91623.03,0,0,3,3,836,1
38232.62,0,1,2,2,63,1
44855.79,0,0,0,2,468,0
36360.1,1,0,3,5,1132,1
33231.44,0,0,2,3,370,0
76643.44,1,0,1,1,32,1
94171.57,1,1,0,4,1355,1
70960.11,0,0,1,3,585,0
6117.83,1,1,1,3,1462,1
2843.43,1,1,1,4,371,1
6713.06,0,0,1,4,211,0
14595.46,0,0,0,1,1110,0
91424.06,0,0,0,0,9,1
52913.71,0,0,1,1,725,0
68817.32,0,0,1,5,1321,1
81164.56,1,0,1,1,1025,1
21064.15,1,0,1,3,74,0
73398.55,0,0,1,3,1285,0
6340.66,0,0,0,3,609,0
24387.74,0,0,1,4,1453,0
18533.51,0,0,1,6,990,0
16704.17,0,1,0,2,24,1
10010.23,0,0,2,3,1264,0
30757.45,1,0,1,3,402,1
61034.12,0,0,0,1,72,0
70693.02,0,0,0,1,551,0
93076.15,0,0,0,5,233,0
60791.48,1,0,0,4,680,0
89222.0,0,0,3,10,745,1
57308.68,0,0,1,5,1112,0
3093.89,0,0,1,6,1033,0
86583.26,1,0,1,3,1332,1
65038.51,1,0,0,5,386,1
43663.98,1,0,1,5,145,1
78280.95,0,0,0,3,1129,0
41121.3,1,0,1,1,1209,1
85640.95,0,0,1,1,457,0
88664.65,1,1,1,3,426,1
62584.53,0,0,0,1,1186,0
3809.9,0,0,1,3,1242,0
91379.2,0,0,2,2,699,0
6825.26,0,1,2,2,869,0
83824.33,1,0,2,3,58,1
62007.33,0,1,0,3,656,0
4449.66,1,0,1,1,170,0
23637.77,0,0,1,0,559,0
47879.47,0,0,1,3,1430,0
20649.74,0,0,1,2,1176,0
96957.67,0,1,1,5,1082,1
89386.84,0,0,3,1,479,0
12535.78,0,0,0,3,988,0
21948.33,0,0,1,6,630,1
47805.86,0,0,0,5,367,1
41534.79,0,0,3,2,366,0
54294.87,0,0,2,7,1382,1
66853.48,0,0,1,4,899,0
41000.84,0,0,1,5,228,1
76709.1,0,1,0,2,241,1
41389.67,0,0,0,2,1373,0
91170.42,0,0,1,1,985,0
71960.81,0,0,1,3,112,0
58873.38,0,0,1,4,903,1
82193.5,0,0,0,4,1328,0
35839.55,0,0,0,4,1373,0
94064.29,1,0,0,4,1120,0
24182.25,1,0,1,1,30,1
71843.16,0,0,2,2,127,0
17392.72,0,0,0,3,304,0
20268.9,0,1,0,6,50,1
34130.27,0,0,2,5,839,0
34602.04,0,0,0,1,1028,0
19829.82,0,0,2,4,1461,0
84436.56,1,0,0,1,659,1
88446.19,0,0,2,4,858,0
79600.25,0,0,2,4,995,0
12231.92,0,0,2,6,753,0
70444.69,0,1,1,3,1468,0
69574.47,0,0,3,2,1004,1
14858.19,0,0,0,5,1108,0
28097.58,0,0,0,4,330,0
65724.73,1,1,2,6,1233,1
97880.53,0,0,0,3,765,0
588.77,0,0,1,4,154,0
12357.22,0,0,1,6,1009,0
49644.43,0,0,2,1,53,0
1627.31,1,0,0,4,34,0
45112.41,0,0,3,3,551,0
10323.3,0,0,1,4,1316,0
53138.99,0,0,0,1,1164,0
12834.31,0,0,3,3,1441,0
57253.56,0,0,1,1,1101,1
99009.0,0,0,1,5,771,0
49067.05,0,0,0,4,907,0
96673.65,0,0,0,1,346,0
82401.11,1,0,0,2,1257,0
80840.02,0,0,0,6,405,1
41639.68,0,0,1,4,1336,0
1947.74,0,1,0,4,1047,0
31856.92,0,0,2,8,169,0
14497.15,1,0,1,0,160,0
11466.08,0,0,1,3,65,0
98276.69,0,0,1,1,337,0
92236.96,0,1,1,2,1290,1
93312.73,1,0,1,3,956,0
42588.82,0,0,0,5,243,0
1753.15,0,1,0,5,1203,0
35821.11,0,0,2,3,157,0
31752.34,0,0,0,2,1068,0
2434.09,0,0,0,2,791,0
73056.79,0,0,0,4,765,0
69741.81,0,0,1,5,1240,1
72753.74,1,0,3,3,102,1
41654.64,0,0,0,5,1407,0
98326.89,0,0,1,4,981,0
51884.58,0,0,1,0,172,0
